pose,timestamp_ms,pv1,pv2,pv3,pv4,pv5,pv6,pv7,pv8,pv9,pv10,pv11
1,101348,530,602,556,607,523,754,551,534,514,572,230
1,102351,514,582,552,614,549,759,551,558,547,563,205
1,103355,518,586,557,598,526,763,567,587,493,583,238
1,104358,519,587,552,597,532,763,570,593,507,584,239
1,105362,511,579,540,581,530,760,575,598,483,536,217
1,106365,502,576,543,591,539,764,578,584,500,582,230
1,107369,500,578,547,598,547,766,573,586,506,587,231
1,108372,507,578,537,595,550,763,576,592,513,580,223
1,109376,507,579,545,589,542,767,578,593,497,577,219
1,110380,510,582,549,595,550,767,577,590,507,583,232
1,111383,515,585,551,597,546,767,577,587,505,590,245
1,112387,513,584,550,599,550,767,577,589,506,588,235
1,113390,514,583,553,601,554,766,580,594,515,592,246
1,114394,523,583,551,573,511,745,578,605,469,473,179
1,115397,521,581,545,583,540,755,582,607,493,519,194
1,116401,525,587,555,588,534,765,577,574,489,567,215
1,117404,524,586,551,589,539,764,582,585,495,570,232
1,118408,523,584,547,590,530,763,578,563,491,570,223
1,119411,526,587,555,590,544,763,584,578,498,570,238
1,120415,523,581,526,562,507,763,587,581,438,561,231
1,121418,527,587,540,578,521,762,581,580,463,567,241
1,122422,528,587,541,580,523,763,584,585,466,572,252
1,123425,532,590,535,575,502,762,585,586,455,574,251
1,124429,535,598,547,584,514,765,573,562,469,580,257
1,125432,530,588,544,578,516,761,580,582,466,579,249
1,126436,536,595,539,574,529,762,571,548,465,574,245
1,127439,534,596,546,585,513,763,573,562,466,580,255
1,128443,533,594,550,589,527,761,574,576,482,580,247
1,129446,532,589,538,578,523,761,580,584,463,582,260
1,130450,523,585,548,585,541,763,581,583,476,583,235
1,131453,530,591,545,573,502,764,592,589,434,578,258
1,132457,520,586,549,583,543,767,586,577,477,587,262
2,133460,524,588,538,581,505,769,587,582,458,585,257
2,134464,472,570,340,462,275,674,548,428,286,704,392
2,135468,488,586,388,512,367,691,545,514,365,705,404
2,136471,534,622,429,553,311,654,479,342,392,705,422
2,137475,466,550,272,401,288,687,562,437,278,701,431
2,138478,469,564,337,470,311,689,563,447,336,722,437
2,139481,471,567,349,476,306,687,563,461,351,726,445
2,140484,475,569,360,482,313,689,562,465,367,727,451
2,141488,475,570,366,485,316,690,564,467,373,727,447
2,142491,476,570,371,487,316,691,566,469,383,727,449
2,143495,475,571,378,489,310,689,566,470,378,726,447
2,144498,480,575,378,484,296,686,569,462,378,726,449
2,145502,479,575,381,488,305,686,566,471,377,731,447
2,146505,482,575,377,485,309,688,570,476,371,730,444
2,147509,483,576,381,486,308,686,569,478,375,731,444
2,148512,485,577,383,487,308,686,568,478,378,733,447
2,149516,484,577,386,490,311,686,569,478,379,734,449
2,150519,484,578,386,490,313,687,567,477,375,731,441
2,151523,485,578,392,492,300,684,565,475,386,730,451
2,152526,487,579,395,494,295,684,564,478,389,731,452
2,153530,487,579,392,496,294,684,562,481,385,734,449
2,154533,487,580,393,494,302,685,564,482,384,735,450
2,155537,487,581,394,498,306,686,564,483,383,735,448
2,156540,487,581,396,499,306,686,564,484,390,736,450
2,157544,487,580,397,498,310,686,566,483,386,736,447
2,158547,486,578,386,494,301,686,563,481,383,731,447
2,159551,484,571,374,483,288,689,568,486,373,731,451
2,160555,486,572,362,473,270,687,573,490,358,726,452
2,161558,487,569,339,457,270,686,578,501,356,723,456
2,162562,483,564,296,402,225,682,597,541,309,696,449
2,163565,488,564,283,408,226,681,605,548,318,716,461
2,164569,488,561,294,402,248,685,612,560,286,725,432
2,165572,491,570,263,373,193,683,582,478,300,737,465
2,166576,492,572,276,383,209,680,581,490,302,735,454
2,167579,498,575,237,333,131,649,608,580,233,706,461
2,168583,525,589,313,388,114,639,559,474,289,740,475
2,169586,514,587,333,406,127,641,560,490,316,746,487
2,170590,502,584,339,417,154,647,564,494,336,750,479
2,171593,486,578,337,425,166,648,566,491,348,741,476
2,172597,497,585,336,414,167,651,564,489,323,742,469
2,173600,498,584,352,439,211,654,565,468,349,747,457
2,174604,501,586,364,434,215,655,565,496,349,751,476
2,175607,503,584,341,413,216,655,570,501,333,749,480
2,176611,509,589,320,390,167,648,573,507,328,748,486
2,177614,503,586,336,403,182,652,570,506,328,755,473
2,178618,506,585,330,402,171,651,574,511,329,756,478
2,179621,506,585,339,412,180,654,574,513,343,756,479
2,180625,506,587,350,419,185,654,574,513,352,757,481
2,181628,494,585,335,420,169,635,578,501,346,744,437
2,182632,501,585,304,393,141,630,574,507,331,747,448
2,183635,502,583,337,399,142,644,571,505,314,757,446
2,184639,507,587,312,383,169,643,583,515,317,760,468
2,185643,509,590,320,384,174,645,585,519,347,762,477
2,186646,553,634,249,384,156,632,566,497,323,716,461
2,187650,560,641,268,371,144,620,565,506,289,728,470
2,188653,522,608,358,499,291,698,596,578,314,647,377
2,189657,549,600,250,395,163,650,610,622,262,628,424
2,190660,557,592,179,344,124,634,610,630,182,580,404
2,191664,402,115,0,14,0,59,95,422,0,23,4
3,192666,0,0,0,1,0,19,0,0,0,19,0
3,193669,399,428,0,0,0,4,427,418,0,357,626
3,194672,494,651,0,0,0,78,710,505,0,820,734
3,195675,538,664,26,0,0,5,498,330,0,819,728
3,196678,522,747,0,0,0,154,604,520,0,818,725
3,197682,409,467,0,0,0,32,561,551,0,673,679
3,198684,311,636,0,0,0,307,621,515,0,767,638
3,199688,419,521,0,0,0,133,607,508,0,767,632
3,200690,417,504,0,0,0,76,593,514,0,735,653
3,201694,416,494,0,0,0,54,578,504,0,730,632
3,202697,430,494,0,0,0,50,574,508,0,740,647
3,203700,429,505,0,0,0,58,603,614,0,756,650
3,204703,379,509,0,0,0,92,553,580,0,726,594
3,205706,437,566,6,0,0,216,622,509,0,800,648
3,206709,445,562,21,0,0,233,645,519,0,831,684
3,207713,452,647,66,0,0,284,633,429,0,841,658
3,208715,419,538,0,0,0,101,581,483,0,755,640
3,209719,430,543,0,0,0,73,555,472,0,771,651
3,210722,436,551,0,0,0,86,569,477,0,781,653
3,211725,438,556,4,0,0,92,572,485,0,789,658
3,212728,444,561,4,0,0,105,576,491,0,789,660
3,213731,450,566,5,0,0,116,577,496,0,791,656
3,214734,447,570,6,0,0,129,580,495,0,792,661
3,215738,446,575,0,0,0,142,583,498,0,795,663
3,216740,440,578,20,0,0,144,587,484,0,804,660
3,217744,443,578,0,0,0,132,593,495,0,805,672
3,218747,444,578,4,0,0,120,595,503,0,797,677
3,219750,447,567,4,0,0,141,583,499,0,799,666
3,220753,445,567,10,0,0,137,585,502,0,800,666
3,221756,450,568,4,0,0,109,557,493,0,788,655
3,222759,445,555,0,0,0,111,560,494,0,789,660
3,223763,446,546,0,0,0,84,563,497,0,781,656
3,224765,445,545,0,0,0,76,565,500,0,782,657
3,225769,445,546,0,0,0,73,562,500,0,783,658
3,226771,444,541,0,0,0,50,545,495,0,768,652
3,227775,443,536,0,0,0,68,557,500,0,774,657
3,228779,436,528,0,0,0,56,559,500,0,770,660
3,229781,414,497,0,0,0,30,557,500,0,749,661
3,230785,422,509,0,0,0,22,554,508,0,753,664
3,231787,427,514,0,0,0,25,556,514,0,760,666
3,232791,431,516,0,0,0,39,560,515,0,762,667
3,233793,432,516,0,0,0,40,561,518,0,765,668
3,234797,433,517,0,0,0,40,563,520,0,768,668
3,235800,435,520,0,0,0,42,564,522,0,770,668
3,236803,437,521,0,0,0,44,564,520,0,771,668
3,237806,426,532,0,0,0,43,590,532,0,768,662
3,238809,435,529,0,0,0,68,571,511,0,777,666
3,239812,440,533,0,0,0,58,563,513,0,779,665
3,240816,441,533,0,0,0,70,571,519,0,780,667
3,241818,442,534,0,0,0,72,576,521,0,782,667
3,242822,444,537,0,0,0,82,581,523,0,782,668
3,243824,443,537,0,0,0,79,581,525,0,782,668
3,244828,444,538,0,0,0,80,582,526,0,783,669
3,245830,446,538,0,0,0,81,583,527,0,783,669
3,246834,447,539,0,0,0,86,585,524,0,783,670
3,247837,456,547,0,0,0,71,568,507,0,776,669
3,248840,465,569,6,0,0,85,546,478,0,783,672
3,249843,447,553,0,0,0,77,563,505,0,783,668
3,250846,448,552,0,1,0,89,567,510,0,785,669
3,251849,448,544,0,0,0,76,569,515,0,782,668
3,252852,486,656,41,0,0,198,631,525,0,847,667
4,253855,367,766,570,122,0,126,123,225,0,722,374
4,254859,270,648,578,439,276,539,201,142,252,795,262
4,255862,450,588,276,158,159,544,438,461,128,742,444
4,256866,452,637,368,302,108,493,283,276,291,873,512
4,257869,427,644,422,358,195,514,342,330,363,858,485
4,258873,426,643,408,349,191,518,340,332,366,843,496
4,259876,433,650,428,360,178,510,334,339,374,857,505
4,260880,425,657,446,401,206,514,289,288,401,873,487
4,261883,417,649,444,393,249,533,327,312,423,852,500
4,262887,421,653,451,391,262,537,338,322,425,857,503
4,263890,424,656,454,398,267,538,349,327,428,864,507
4,264894,426,657,457,401,270,539,355,330,431,866,508
4,265897,427,657,458,402,272,541,357,333,430,868,510
4,266901,428,657,458,406,274,543,359,333,431,869,514
4,267905,430,657,462,405,267,542,362,336,431,872,517
4,268908,431,658,463,407,261,544,360,333,434,873,518
4,269912,433,659,465,410,265,543,364,336,435,874,522
4,270915,434,659,462,407,266,544,366,336,428,874,520
4,271919,434,658,467,405,273,546,372,338,433,874,522
4,272922,435,659,465,408,277,547,374,339,431,874,523
4,273926,436,659,466,410,283,545,375,338,428,874,524
4,274929,437,659,467,412,285,545,378,342,429,875,525
4,275933,439,659,471,407,273,546,376,345,428,878,525
4,276936,439,659,471,414,274,546,377,346,433,878,526
4,277939,439,659,470,415,285,547,380,339,431,878,526
4,278942,440,660,471,413,271,547,381,345,432,879,525
4,279946,440,660,473,416,276,547,374,344,434,880,526
4,280949,440,660,474,415,273,547,383,344,434,880,525
4,281953,441,661,473,415,278,547,384,345,433,881,526
4,282956,441,662,476,417,261,548,381,346,433,882,522
4,283960,449,667,479,420,235,536,359,340,425,884,517
4,284963,450,670,476,422,240,526,336,324,427,884,519
4,285967,439,667,473,409,221,511,335,334,412,881,514
4,286970,437,665,479,411,238,519,338,336,418,884,506
4,287974,440,667,482,414,237,518,343,335,414,889,509
4,288977,461,705,491,419,214,487,284,317,417,895,525
4,289981,464,705,490,414,207,481,301,325,397,896,524
4,290984,456,681,491,413,212,477,312,321,395,893,522
4,291988,462,686,492,411,222,476,309,329,397,895,529
4,292992,465,696,501,417,193,469,285,327,402,899,531
4,293995,450,681,496,414,209,474,316,331,401,894,515
4,294999,445,680,498,422,202,476,318,332,409,895,510
4,296002,450,680,497,419,218,482,321,335,413,893,514
4,297006,449,681,499,421,223,487,325,337,415,894,514
4,298009,446,675,494,420,222,489,332,341,403,894,498
4,299013,446,677,499,427,229,492,335,344,416,895,501
4,300016,401,680,511,450,227,495,282,322,425,869,431
4,301020,425,681,520,435,212,486,302,316,421,887,459
4,302023,441,679,506,425,242,494,310,332,424,879,468
4,303027,450,686,490,426,223,476,307,330,418,895,474
4,304030,453,687,494,431,233,478,308,321,426,897,481
4,305034,457,688,497,430,228,479,319,325,426,898,486
4,306037,457,689,500,432,217,477,317,326,430,899,484
4,307041,448,685,515,422,165,465,311,327,400,897,472
4,308044,449,685,517,427,180,469,313,331,408,896,475
4,309048,444,683,514,422,184,463,312,326,390,897,477
4,310051,446,668,446,371,193,476,336,336,377,895,498
4,311055,451,672,463,387,204,485,341,339,403,900,500
4,312058,456,677,495,418,208,490,336,333,411,905,496
4,313062,511,737,505,362,226,538,326,286,317,888,462
5,314065,148,36,0,0,327,690,675,482,183,589,92
5,315069,83,92,7,0,586,754,670,496,291,638,45
5,316071,29,13,0,0,501,769,597,360,184,242,0
5,317075,126,198,147,76,308,637,660,457,368,681,220
5,318078,191,126,40,3,414,652,711,566,266,758,290
5,319082,176,87,5,0,390,660,712,540,223,740,277
5,320086,173,79,5,0,412,670,713,527,238,759,288
5,321088,166,100,12,1,423,664,718,531,259,766,287
5,322092,174,84,10,0,339,653,716,534,231,734,314
5,323095,163,123,25,0,414,642,693,520,283,749,300
5,324099,177,174,99,13,433,635,690,519,304,762,302
5,325102,195,195,110,15,444,637,687,520,319,760,301
5,326106,203,196,103,11,442,639,690,525,300,771,304
5,327109,202,199,97,10,448,641,691,527,314,770,311
5,328112,206,207,96,12,451,641,692,527,320,772,314
5,329115,205,207,100,7,451,641,692,528,324,774,312
5,330119,195,153,20,0,425,655,704,536,262,774,312
5,331122,195,190,72,3,426,642,696,520,301,781,307
5,332126,202,200,90,7,443,642,696,521,320,782,310
5,333129,203,201,91,11,445,643,696,522,326,781,311
5,334133,205,203,94,7,445,643,695,523,321,784,312
5,335135,210,204,92,5,446,644,696,524,321,781,313
5,336139,208,202,91,5,432,644,691,525,314,763,295
5,337142,215,201,92,7,437,642,692,527,311,771,305
5,338146,213,222,132,17,433,641,678,512,314,774,289
5,339149,219,225,128,22,440,641,683,515,322,778,307
5,340153,219,228,133,13,441,641,685,518,326,777,313
5,341156,221,226,134,27,442,641,684,517,321,778,314
5,342160,224,233,139,21,444,642,685,517,332,778,318
5,343163,224,236,144,38,448,642,684,516,323,781,319
5,344167,224,236,132,23,443,640,686,518,330,781,315
5,345169,225,239,143,34,446,641,686,518,332,782,314
5,346173,225,238,144,37,441,641,686,519,332,782,317
5,347176,211,214,120,33,412,651,684,520,313,774,300
5,348180,216,220,109,19,421,652,684,518,309,774,306
5,349184,218,215,96,13,434,645,684,521,320,761,299
5,350187,222,206,71,11,429,646,686,522,312,757,296
5,351191,222,218,81,8,438,650,687,523,336,761,296
5,352194,224,224,126,22,427,651,683,522,330,762,304
5,353198,226,210,94,4,425,656,686,524,332,756,303
5,354201,223,200,86,10,433,666,677,511,315,763,286
5,355204,223,212,89,5,437,669,679,522,325,765,292
5,356207,212,198,68,9,441,655,679,508,336,769,292
5,357211,220,215,81,8,451,655,680,511,341,780,296
5,358214,226,217,81,7,453,655,681,513,337,779,297
5,359218,225,219,88,6,453,657,682,513,344,782,301
5,360221,228,223,90,8,453,654,681,513,345,782,306
5,361224,231,226,95,9,456,653,681,513,353,779,303
5,362227,231,222,92,7,455,653,682,515,349,766,281
5,363231,224,197,74,8,447,655,682,514,313,775,289
5,364234,227,220,110,8,453,655,681,512,334,781,295
5,365238,230,231,133,12,459,653,678,508,349,781,297
5,366241,232,225,127,13,461,654,681,507,352,784,303
5,367245,229,231,122,16,459,651,679,509,352,778,295
5,368248,231,212,92,9,458,673,691,519,349,792,299
5,369252,238,221,130,31,470,676,692,518,349,798,309
5,370254,232,208,92,6,435,666,689,518,327,779,288
5,371258,230,219,91,6,455,665,685,513,345,785,297
5,372261,226,213,94,13,444,656,681,511,337,760,290
5,373265,237,234,170,26,465,657,682,512,346,784,303
6,374268,0,305,660,403,584,740,539,340,516,480,117
6,375272,0,472,754,521,595,710,434,114,551,497,244
6,376275,0,572,725,480,570,736,571,454,531,461,424
6,377279,0,597,848,550,384,455,150,64,375,373,231
6,378283,0,493,651,363,637,715,587,489,517,424,441
6,379285,0,543,689,370,596,696,568,471,449,419,431
6,380289,0,549,692,362,609,700,571,479,468,431,428
6,381292,0,506,648,339,612,710,570,485,454,377,423
6,382296,0,496,662,339,634,718,586,483,480,459,458
6,383299,0,526,686,370,634,714,586,486,480,448,448
6,384303,0,531,689,379,638,717,589,488,487,451,448
6,385306,1,535,691,387,640,718,587,490,492,440,449
6,386310,0,537,691,392,641,718,588,492,498,449,448
6,387313,0,536,692,390,641,718,588,490,501,446,451
6,388316,0,538,692,391,642,720,587,490,503,450,451
6,389319,0,538,692,393,642,719,587,490,503,451,449
6,390323,0,540,693,397,643,720,586,490,504,448,449
6,391326,0,540,694,401,642,720,586,490,503,447,450
6,392330,0,540,693,398,644,721,588,490,504,451,449
6,393333,0,541,694,402,643,720,587,491,504,449,450
6,394337,0,541,695,404,644,720,586,490,505,452,450
6,395340,0,542,694,402,644,721,587,491,504,454,451
6,396344,0,542,694,404,643,721,586,491,506,455,453
6,397346,0,540,695,405,641,721,586,491,505,451,451
6,398350,0,540,696,405,642,720,586,492,503,454,452
6,399353,0,541,697,408,642,721,585,492,505,454,459
6,400357,0,544,699,405,639,721,585,491,499,445,455
6,401360,0,543,698,404,639,720,584,491,500,449,455
6,402364,0,545,698,407,641,721,585,492,502,459,449
6,403367,0,546,700,408,641,721,584,491,502,453,447
6,404371,0,546,700,408,640,720,584,491,504,460,454
6,405374,0,546,701,411,640,721,585,492,503,465,448
6,406377,0,546,701,411,640,721,585,492,503,461,450
6,407380,0,543,698,403,641,719,587,493,508,458,454
6,408384,0,553,704,408,626,714,578,485,494,443,435
6,409388,0,551,702,411,630,717,581,489,500,445,438
6,410391,0,547,698,408,631,718,584,491,506,435,445
6,411395,0,548,699,393,630,718,578,487,487,444,457
6,412398,0,548,699,404,634,719,583,487,497,447,450
6,413402,0,549,700,396,633,719,583,486,493,449,445
6,414405,0,550,701,402,633,720,583,487,493,447,446
6,415409,0,550,702,403,634,720,584,488,496,454,447
6,416411,0,550,701,402,635,720,584,489,494,447,447
6,417415,0,550,702,409,634,720,585,491,499,440,448
6,418418,0,550,702,408,634,719,582,489,497,435,445
6,419422,0,552,703,408,635,720,584,491,497,441,445
6,420425,0,556,705,405,631,714,578,488,497,426,444
6,421429,0,556,702,410,631,716,582,490,499,428,445
6,422432,0,547,701,406,632,718,583,489,498,419,444
6,423436,0,547,702,411,633,718,583,490,503,425,447
6,424439,0,549,701,413,633,718,584,491,504,431,449
6,425442,0,550,702,414,633,718,584,492,504,435,449
6,426445,0,551,703,416,633,719,583,493,505,441,449
6,427449,0,551,702,418,634,719,583,493,504,446,451
6,428452,0,547,702,413,633,714,586,496,503,444,455
6,429456,0,556,716,399,632,713,583,490,496,447,473
6,430459,0,560,719,418,630,713,583,491,497,453,473
6,431463,0,561,720,421,630,713,583,491,499,458,468
6,432466,0,562,719,421,628,715,580,488,497,455,462
6,433470,0,545,704,407,626,714,582,487,489,452,453
6,434472,0,540,708,402,629,717,584,492,485,459,455
6,435476,0,545,708,408,631,715,585,495,492,455,454
6,436480,0,546,709,406,632,714,585,494,490,463,460
7,437483,0,548,709,407,633,715,586,496,491,469,461
7,438487,0,533,686,388,587,737,534,425,417,360,350
7,439490,116,579,721,433,661,746,472,0,584,531,355
7,440494,415,651,679,443,434,692,468,6,383,353,562
7,441497,349,651,690,497,558,758,514,2,471,478,487
7,442501,174,463,615,358,644,719,404,0,454,619,338
7,443504,367,617,699,468,604,756,510,0,493,539,489
7,444507,378,630,711,466,552,739,493,0,445,527,502
7,445510,381,631,721,488,571,744,506,7,476,515,485
7,446514,381,631,725,490,579,743,521,12,488,526,477
7,447517,383,631,722,483,584,744,522,17,492,532,482
7,448521,384,631,723,484,587,747,527,18,496,535,482
7,449524,384,632,724,484,590,747,526,19,498,533,482
7,450528,386,633,725,487,593,748,527,24,498,537,483
7,451531,391,633,724,487,593,749,528,23,501,536,482
7,452535,389,631,723,488,594,749,530,29,502,532,481
7,453538,391,632,725,491,593,747,528,25,502,538,484
7,454542,394,634,727,482,597,749,524,7,493,544,492
7,455545,396,637,728,483,598,750,524,9,497,549,493
7,456548,396,636,731,492,597,750,522,14,501,543,485
7,457551,398,636,731,492,596,749,524,15,500,539,487
7,458555,398,637,732,494,595,749,524,13,502,544,489
7,459558,389,639,731,491,597,751,522,8,498,552,497
7,460562,393,637,730,490,599,751,524,7,497,552,493
7,461565,395,636,731,494,598,751,526,11,503,550,492
7,462569,396,635,732,495,597,750,527,12,504,547,493
7,463572,398,636,732,498,599,751,527,15,506,549,494
7,464576,397,634,731,498,599,751,528,16,507,550,494
7,465580,398,635,732,496,598,751,528,18,506,548,493
7,466583,399,635,732,497,600,752,528,18,508,547,494
7,467587,399,634,731,498,601,753,529,21,512,548,493
7,468590,400,635,732,499,602,753,530,21,511,552,492
7,469594,400,635,731,497,602,753,528,20,512,548,492
7,470596,402,636,732,502,598,753,527,20,509,546,492
7,471600,402,635,732,503,600,754,528,19,512,548,492
7,472603,404,636,732,500,599,754,528,19,513,551,494
7,473607,406,637,732,502,597,754,525,15,509,545,493
7,474610,405,634,729,499,599,754,528,15,513,547,495
7,475614,405,635,729,502,599,754,528,19,515,545,494
7,476617,404,635,729,501,600,754,529,16,516,546,492
7,477621,406,634,729,499,600,755,529,18,517,548,493
7,478624,405,634,729,500,602,755,530,19,517,550,493
7,479628,406,636,728,505,601,755,529,19,514,544,490
7,480631,408,637,732,501,599,754,524,19,510,544,489
7,481635,411,637,733,508,590,751,520,16,503,538,489
7,482638,411,636,733,510,591,751,520,21,506,536,488
7,483642,411,637,733,503,593,751,521,25,510,537,489
7,484645,405,637,735,502,593,752,516,8,510,535,482
7,485648,410,640,738,499,596,749,516,19,513,542,488
