pose,timestamp_ms,pv1,pv2,pv3,pv4,pv5,pv6,pv7,pv8,pv9,pv10,pv11
0,28888,430,565,602,541,459,659,606,460,394,738,380
0,29091,432,566,602,541,465,659,605,461,393,738,380
0,29295,432,566,602,540,465,659,604,462,397,738,382
0,29498,433,566,602,541,466,660,605,461,397,736,382
0,29702,433,567,603,540,468,659,605,462,397,736,383
0,29905,433,566,602,540,468,660,605,462,397,736,383
0,30108,432,567,603,539,467,660,606,463,398,735,385
0,30312,431,567,604,540,467,660,606,463,400,736,387
0,30516,432,567,604,540,469,660,605,462,401,736,385
0,30720,433,568,604,540,468,660,605,463,400,734,385
0,30922,434,570,604,541,469,661,608,462,402,734,384
0,31126,434,569,605,540,470,660,607,464,402,734,386
0,31330,435,570,605,543,472,660,607,464,403,734,385
0,31533,435,570,605,543,471,660,606,465,403,735,383
0,31736,436,568,606,543,470,661,606,465,402,736,380
0,31940,435,569,606,537,470,658,608,452,385,735,381
0,32143,442,571,608,543,472,660,606,454,380,729,400
0,32347,435,566,600,552,447,661,600,457,391,729,392
0,32550,432,566,600,548,459,660,600,461,396,736,394
0,32753,436,566,600,548,463,660,599,462,399,737,391
0,32957,430,564,598,546,455,660,599,464,392,741,387
0,33161,430,565,598,545,461,660,599,465,401,742,387
0,33364,428,564,599,545,460,661,599,464,401,742,383
0,33567,425,562,601,546,461,661,596,464,392,741,369
0,33771,418,559,601,546,462,662,592,463,397,740,361
0,33975,417,564,600,546,458,661,593,462,392,737,371
0,34178,419,566,602,546,459,662,593,463,393,740,375
0,34381,420,564,603,547,459,662,593,463,396,740,375
0,34585,426,566,603,547,459,662,593,461,398,740,377
0,34788,425,566,604,547,460,662,594,463,399,741,380
0,34992,426,566,605,549,462,662,594,463,402,741,380
0,35195,427,566,606,549,463,663,594,461,402,742,383
0,35398,426,566,606,548,464,662,594,461,403,742,384
0,35602,426,567,607,549,464,662,594,462,405,743,385
0,35806,428,566,605,549,463,662,593,463,405,742,383
0,36009,430,567,607,549,463,662,594,457,406,742,383
0,36212,431,567,606,550,465,663,594,457,407,742,384
0,36416,431,567,606,550,466,662,595,463,406,741,381
0,36620,431,567,607,550,463,661,595,453,407,740,383
0,36823,430,567,607,551,463,662,594,451,407,739,382
0,37026,429,567,606,551,464,661,593,451,408,739,383
0,37230,430,568,608,552,464,662,595,450,407,739,384
0,37433,431,567,607,552,465,662,595,454,408,739,384
0,37637,432,568,607,552,466,662,595,451,410,740,383
0,37840,432,566,608,553,467,662,595,453,409,739,383
0,38043,431,567,608,553,468,663,595,453,409,739,383
0,38247,435,568,608,553,468,663,595,454,410,738,383
0,38451,433,567,607,553,466,663,594,453,411,738,383
0,38654,432,568,608,553,469,663,592,455,411,739,383
0,38857,433,568,609,553,469,663,594,455,411,738,383
0,39061,431,568,609,552,469,662,592,455,411,737,383
0,39265,432,568,609,553,470,662,593,455,411,737,384
0,39468,433,568,609,552,472,663,592,453,411,737,383
0,39671,433,568,609,552,470,662,592,453,411,738,383
0,39875,433,567,610,553,471,662,592,449,410,737,383
0,40078,433,567,610,553,471,662,592,447,411,736,384
0,40282,433,568,611,554,471,661,592,449,410,734,385
0,40485,432,569,610,554,471,662,592,451,411,737,386
0,40688,433,568,609,552,470,661,591,450,411,735,386
0,40892,434,568,610,553,473,661,592,451,411,734,387
0,41096,435,569,611,554,471,661,592,449,411,734,385
0,41299,434,568,611,553,474,662,591,451,412,735,386
0,41502,433,568,611,553,473,661,592,451,411,734,386
0,41706,434,569,610,552,473,661,592,450,411,733,386
0,41910,433,569,610,553,473,661,592,450,411,733,386
0,42113,432,568,611,552,473,661,591,451,410,733,384
0,42316,432,568,610,552,474,662,591,451,411,734,384
0,42520,433,568,611,552,473,662,592,451,411,734,383
0,42723,432,568,610,553,473,662,591,452,411,734,383
0,42927,433,568,610,553,474,662,591,452,412,734,384
0,43130,432,566,610,552,474,662,592,451,413,734,376
0,43333,432,568,611,553,474,661,592,451,413,734,379
0,43537,416,567,610,554,473,662,592,450,413,733,368
0,43741,419,568,611,555,470,661,592,449,415,731,371
0,43944,420,569,611,558,470,661,591,451,415,733,366
0,44147,421,569,611,557,471,662,591,451,414,734,361
0,44351,422,564,610,557,471,663,591,452,415,734,347
0,44555,422,567,611,558,469,661,589,447,415,734,349
0,44758,423,566,611,559,467,660,590,449,418,735,343
0,44961,422,563,611,557,468,662,591,450,417,735,339
0,45165,422,561,611,558,470,663,592,451,418,736,339
0,45368,421,560,611,557,470,662,592,452,420,736,339
0,45572,421,559,611,558,472,663,592,451,420,737,340
0,45775,422,560,611,558,471,662,592,452,419,735,340
0,45978,422,560,611,558,471,663,592,453,421,737,338
0,46182,424,560,611,558,470,662,592,451,422,737,340
0,46386,422,559,610,557,470,663,592,457,421,737,340
0,46589,423,559,609,556,468,661,592,441,421,736,332
0,46792,418,555,607,549,470,660,592,448,415,734,331
0,46996,425,555,607,551,470,661,593,448,417,735,333
0,47200,422,556,609,553,477,662,593,449,418,736,334
0,47403,420,556,610,554,477,662,592,449,419,737,335
0,47606,421,555,609,555,476,663,591,450,420,738,335
0,47810,422,555,610,555,477,663,591,450,419,736,331
0,48013,423,555,611,554,475,663,590,451,418,736,333
0,48217,423,554,611,555,474,663,589,449,419,736,333
0,48420,426,556,611,556,476,663,590,447,421,736,333
0,48623,426,557,612,556,476,664,592,450,420,736,336
0,48827,428,557,613,557,477,664,591,449,421,737,336
0,49031,427,557,613,556,477,664,592,447,421,737,338
0,49234,428,556,613,557,478,664,592,447,422,737,338
0,49437,428,557,613,557,479,664,593,449,423,737,336
0,49641,428,555,612,556,478,664,592,447,421,736,336
0,49845,428,554,612,557,478,664,593,448,421,737,340
0,50048,429,554,611,557,478,663,593,449,421,738,339
0,50251,427,555,611,557,479,663,592,450,422,738,337
0,50455,427,555,612,558,478,663,592,451,423,738,338
0,50658,426,557,611,558,475,662,593,452,425,735,340
0,50862,428,557,611,559,475,662,592,448,424,735,345
0,51065,428,558,611,558,477,663,594,447,423,735,348
0,51268,428,559,611,559,478,663,594,443,422,736,349
0,51472,428,559,611,558,480,663,594,443,421,736,350
0,51676,429,559,611,558,480,662,595,439,422,736,348
0,51879,429,559,611,558,480,662,594,438,423,737,350
0,52082,429,559,611,558,480,662,595,437,423,737,349
0,52286,430,560,611,557,480,663,596,440,420,737,350
0,52490,430,558,609,555,481,662,595,435,420,735,347
0,52692,431,559,610,557,480,663,595,441,422,736,346
0,52896,431,560,610,557,481,663,596,441,422,736,346
0,53100,431,560,610,556,481,663,596,443,423,735,348
0,53303,431,560,610,557,482,663,595,445,423,735,348
0,53507,428,558,607,552,482,663,595,446,422,735,344
0,53710,430,558,607,553,482,663,595,445,423,734,346
0,53913,431,558,606,553,482,662,595,442,422,733,347
0,54117,431,558,608,554,483,663,595,443,423,735,348
0,54321,431,558,607,554,484,663,596,443,422,734,348
0,54524,432,558,607,554,484,663,596,443,423,734,348
0,54727,427,558,608,553,483,663,597,446,422,734,349
0,54931,429,560,609,554,483,662,596,447,424,734,349
0,55135,430,559,609,554,483,662,596,447,424,733,349
0,55337,432,560,609,555,483,662,596,444,424,733,347
0,55541,432,558,609,554,484,662,597,444,422,733,348
0,55745,430,559,609,554,486,662,597,447,422,734,349
0,55948,431,559,608,554,486,663,597,447,423,734,349
0,56152,432,560,610,554,486,662,596,446,423,733,347
0,56355,434,559,609,554,485,663,597,443,422,733,347
0,56558,432,559,609,553,484,662,596,447,421,734,347
0,56762,431,559,610,553,485,663,596,448,419,733,345
0,56966,433,559,609,553,486,663,596,447,422,734,348
0,57169,434,559,610,554,485,662,595,446,421,734,346
0,57372,432,558,609,554,486,663,595,449,422,734,342
0,57576,434,558,609,554,486,663,595,449,423,735,342
0,57780,435,558,609,553,485,662,594,449,421,734,340
0,57982,435,559,609,554,486,663,595,449,423,735,342
0,58186,434,559,610,554,485,663,596,450,422,735,342
0,58390,434,559,611,554,485,663,596,449,422,735,341
0,58593,434,558,610,554,485,663,596,448,424,735,340
0,58797,435,558,611,554,485,663,596,445,425,735,341
0,59000,432,558,609,554,485,663,596,449,423,737,341
0,59203,434,558,609,554,485,663,595,450,425,736,340
0,59407,435,556,609,555,485,663,595,449,425,737,337
0,59611,434,557,610,555,485,662,595,450,424,736,339
0,59814,434,557,609,556,485,663,595,452,425,736,342
0,60017,434,557,609,556,483,662,595,449,424,735,339
0,60221,436,557,608,556,484,663,596,450,423,737,339
0,60425,433,557,608,556,484,662,596,451,425,736,338
0,60627,434,557,608,555,483,662,594,449,426,736,339
0,60831,430,556,607,553,483,662,593,447,424,736,335
0,61035,434,556,608,556,483,662,593,449,423,735,337
0,61238,434,555,608,556,485,662,593,450,424,735,340
0,61442,432,557,608,555,486,662,593,451,425,736,336
0,61645,432,555,608,555,483,662,592,450,424,736,337
0,61848,431,557,607,555,483,661,593,449,423,735,336
0,62052,431,558,608,555,483,662,593,451,424,735,339
0,62256,431,558,609,554,483,661,593,450,425,735,337
0,62459,432,558,609,554,482,660,593,450,425,735,334
0,62662,433,558,607,555,483,661,593,451,426,736,334
0,62866,433,559,609,554,482,661,593,451,425,735,336
0,63070,432,558,609,554,483,661,593,453,425,735,338
0,63272,433,558,608,553,482,660,592,451,424,734,337
0,63476,433,557,607,552,483,661,593,451,423,735,333
0,63680,434,558,608,552,484,661,593,452,421,734,334
0,63883,431,558,607,552,484,662,594,453,420,734,336
0,64087,433,559,608,553,483,662,593,452,421,734,337
0,64290,432,559,607,553,482,662,594,453,423,734,336
0,64493,434,560,608,553,482,662,594,454,423,733,336
0,64697,433,559,608,553,482,661,594,455,422,734,337
0,64901,434,560,608,554,482,661,592,453,423,733,338
0,65104,433,560,609,554,484,662,593,454,423,733,338
0,65307,432,560,609,554,484,661,593,454,423,734,340
0,65511,432,560,609,554,484,661,593,456,426,734,337
0,65715,433,560,609,555,484,661,591,456,424,734,339
0,65917,433,559,609,554,483,662,592,453,425,734,339
0,66121,434,564,609,555,482,662,592,456,424,733,340
0,66325,435,564,609,555,481,661,591,455,425,733,340
0,66528,433,564,610,555,479,661,591,456,427,733,339
0,66732,434,564,610,555,479,661,592,456,427,733,339
0,66935,434,564,609,554,480,661,592,455,424,733,339
0,67138,435,564,609,554,481,661,592,457,422,734,337
0,67342,434,563,609,554,481,661,592,455,425,734,337
0,67546,434,564,610,555,480,661,592,456,427,734,337
0,67749,434,563,610,555,482,661,593,456,427,735,337
0,67952,435,563,610,555,481,661,592,455,427,734,338
0,68156,435,564,611,555,483,662,592,457,426,734,333
0,68360,434,564,611,556,482,662,592,459,426,734,334
0,68562,434,563,612,555,482,662,590,457,427,734,333
0,68766,434,563,611,555,481,662,591,457,426,734,329
0,68970,435,565,612,555,481,662,592,457,426,734,332
0,69173,435,564,612,555,481,662,591,458,426,735,333
0,69377,435,565,612,556,480,661,592,457,426,735,335
0,69580,436,565,612,555,479,662,592,458,426,734,336
0,69783,436,564,612,556,480,662,592,458,425,735,337
0,69987,437,564,612,556,480,662,592,459,425,735,336
0,70191,437,565,612,556,480,661,592,460,425,735,336
0,70394,437,564,613,556,480,661,593,460,424,735,337
0,70597,437,564,613,556,480,661,592,458,426,735,335
0,70801,438,564,613,556,480,662,593,459,425,735,337
0,71005,437,563,612,555,481,661,593,459,424,734,337
0,71207,436,564,613,556,482,662,593,460,424,735,337
0,71411,436,564,613,555,477,661,593,460,424,735,335
0,71615,436,564,613,556,478,661,593,460,425,734,335
0,71818,436,564,613,556,479,661,594,460,426,734,334
0,72022,437,564,613,556,475,662,594,461,422,735,329
0,72225,437,565,614,555,472,663,593,459,420,743,327
0,72428,436,564,614,555,471,662,593,459,421,742,327
0,72632,437,564,614,557,473,662,593,460,421,743,323
0,72836,437,565,614,557,472,662,593,459,423,743,325
0,73039,437,564,613,557,471,662,593,459,424,744,324
0,73242,437,565,613,556,471,661,593,459,423,743,323
0,73446,436,564,613,556,473,661,593,460,423,741,327
0,73650,437,563,613,556,473,661,593,459,424,736,325
0,73852,437,565,614,556,473,660,593,459,423,736,326
0,74056,438,564,614,557,474,661,593,460,423,736,322
0,74260,436,564,614,556,474,661,593,458,422,734,322
0,74463,437,563,615,557,475,661,594,460,424,733,323
0,74667,438,562,615,557,474,660,593,460,424,731,326
0,74870,437,563,615,557,475,661,594,460,423,731,329
0,75073,437,563,614,557,476,661,593,461,424,730,330
0,75277,438,564,614,557,476,661,594,461,425,730,330
0,75481,437,563,613,557,476,661,594,461,424,731,332
0,75683,438,564,614,557,476,661,594,461,424,731,331
0,75887,438,564,615,558,476,661,594,462,425,731,332
0,76091,438,564,615,557,475,661,593,461,423,732,332
0,76295,437,563,615,557,475,661,594,460,424,732,332
0,76497,438,564,614,557,476,662,593,461,425,732,331
0,76701,437,564,615,557,476,661,593,462,424,732,331
0,76905,438,564,615,556,476,661,593,462,424,732,332
0,77108,437,564,615,557,477,662,594,461,425,732,333
0,77312,438,563,615,557,478,661,593,462,425,731,333
0,77515,437,564,614,556,478,661,594,461,424,731,332
0,77718,437,564,614,556,478,662,594,461,423,732,332
0,77922,436,563,614,556,478,661,594,461,421,731,332
0,78126,436,563,612,555,476,661,593,461,421,731,331
0,78329,436,564,612,556,476,661,594,462,421,731,327
0,78532,437,564,612,556,478,661,594,462,421,732,330
0,78736,438,564,612,556,476,661,595,461,422,732,332
0,78940,436,565,612,556,477,662,595,462,421,732,331
0,79142,436,565,612,556,476,661,594,460,422,732,329
0,79346,438,565,612,556,478,662,593,462,422,733,331
0,79550,437,565,613,557,477,662,594,461,422,734,331
0,79753,438,565,612,556,477,662,594,462,423,735,331
0,79956,438,565,612,556,477,662,594,461,422,735,330
0,80160,438,564,612,556,476,662,595,461,423,734,331
0,80363,439,564,613,557,477,661,594,461,423,732,333
0,80567,438,564,613,557,477,662,594,461,425,730,332
0,80771,439,564,613,556,477,661,594,462,424,730,334
0,80974,438,564,613,557,477,661,594,462,423,730,334
0,81177,422,565,618,563,472,662,595,450,413,732,325
0,81381,422,566,616,566,466,657,592,448,414,734,319
0,81585,422,554,599,543,461,661,595,455,396,731,313
0,81787,422,551,598,538,466,661,596,457,389,729,307
0,81991,422,552,605,543,470,661,596,458,393,730,305
0,82195,423,554,608,546,475,662,595,457,396,730,305
0,82398,422,554,607,542,474,661,596,456,395,728,306
0,82601,418,551,592,530,476,665,598,455,385,726,309
0,82805,422,558,603,540,458,659,593,453,383,724,315
0,83008,424,562,609,569,412,637,586,442,392,731,313
0,83212,432,567,608,579,419,645,585,430,399,732,320
0,83416,436,571,607,580,409,651,567,410,396,729,336
0,83619,444,573,612,591,368,640,544,407,399,727,340
0,83822,448,576,606,593,359,644,542,407,394,734,339
0,84026,448,576,608,594,355,649,545,408,400,740,336
0,84230,450,579,606,596,355,646,541,406,403,736,338
0,84432,450,580,604,589,368,646,541,406,408,744,341
0,84636,452,581,613,597,357,647,541,407,405,742,345
0,84840,451,580,614,598,364,648,542,408,409,744,345
0,85043,450,583,614,596,372,649,544,408,413,745,346
0,85246,453,585,619,599,366,631,541,405,416,742,345
0,85450,446,580,612,591,376,648,554,399,413,745,351
0,85653,439,571,608,576,403,656,574,412,393,736,355
0,85857,432,560,605,568,425,662,583,418,391,733,349
0,86061,440,562,610,564,436,661,586,425,380,733,354
0,86264,443,564,613,567,451,662,583,426,374,737,351
0,86467,439,562,615,572,463,664,582,397,381,735,333
0,86671,436,561,614,570,465,665,575,404,390,735,338
0,86875,433,555,610,568,466,665,578,427,394,731,332
0,87077,436,554,610,564,469,661,578,435,391,729,329
0,87281,437,554,611,564,473,664,574,432,401,727,327
0,87485,441,556,611,569,472,664,574,434,407,729,325
0,87688,440,556,611,568,479,665,576,436,410,730,324
0,87891,442,558,613,570,479,665,575,438,413,731,328
0,88095,443,558,613,571,477,666,576,439,412,730,329
0,88298,443,559,613,572,479,666,575,439,416,732,329
0,88502,443,558,613,571,481,666,576,440,417,733,332
0,88706,443,558,613,571,480,666,576,437,415,733,332
0,88909,444,559,614,571,479,666,576,436,417,735,331
0,89112,444,558,612,571,483,666,577,438,419,736,333
0,89316,444,559,612,571,484,667,578,439,418,737,332
0,89520,444,558,611,571,484,666,578,440,418,737,334
0,89722,446,559,611,571,485,667,578,440,420,737,332
0,89926,446,559,612,570,481,666,578,442,417,737,335
1,90130,445,560,611,571,482,666,579,443,417,737,336
1,90333,445,559,611,573,479,667,580,443,418,738,333
1,90536,446,557,610,574,480,667,578,444,408,735,329
1,90740,449,557,607,568,462,663,577,450,377,732,332
1,90943,451,552,591,562,455,657,576,457,338,726,335
1,91147,467,550,591,555,440,649,576,488,318,726,323
1,91351,483,546,585,550,445,645,580,516,314,720,335
1,91554,496,546,590,555,450,641,569,516,327,720,339
1,91757,498,545,593,565,452,646,572,504,329,726,339
1,91961,495,545,591,560,460,649,574,502,320,726,339
1,92165,486,546,596,563,460,652,573,495,328,729,346
1,92367,503,546,596,561,450,653,574,493,322,730,342
1,92571,509,551,598,566,455,654,574,496,328,735,342
1,92775,508,551,600,569,459,654,573,495,334,733,345
1,92978,504,554,600,571,456,655,572,496,336,731,349
1,93181,498,553,599,569,464,658,573,500,339,731,349
1,93385,496,553,590,554,447,658,585,509,334,718,370
1,93588,501,559,596,562,441,654,587,516,341,717,383
1,93792,501,557,597,556,471,657,589,522,336,713,385
1,93996,490,555,597,560,483,657,575,499,347,720,365
1,94199,501,552,594,564,481,658,571,499,346,724,361
1,94402,488,551,586,553,478,652,580,510,342,731,327
1,94606,473,547,590,547,479,655,581,504,343,728,322
1,94810,476,546,590,546,482,653,581,510,346,729,319
1,95012,481,547,591,552,488,656,584,514,353,732,320
1,95216,488,545,590,550,475,650,594,517,345,729,309
1,95420,488,548,595,559,480,651,587,514,355,731,312
1,95623,491,547,592,556,467,650,595,519,350,733,312
1,95826,501,555,593,552,476,652,593,520,361,733,320
1,96030,501,555,594,554,481,656,589,521,361,734,314
1,96233,501,554,596,556,477,652,588,524,361,733,315
1,96437,505,558,595,558,473,652,587,525,358,733,321
1,96641,507,557,597,559,473,653,586,525,358,735,318
1,96844,501,554,598,561,477,655,585,520,357,737,318
1,97047,507,556,600,563,477,652,588,527,358,737,319
1,97251,510,558,601,564,475,653,587,530,361,737,319
1,97455,510,559,602,565,475,653,586,520,362,739,324
1,97657,507,559,603,566,478,653,586,515,367,740,326
1,97861,509,560,604,567,480,655,586,519,366,741,326
1,98065,507,560,605,568,478,653,587,527,367,740,325
1,98268,506,560,604,571,481,655,584,524,363,744,326
1,98471,507,558,607,573,482,657,583,522,371,745,330
1,98675,502,555,608,572,481,658,579,509,369,740,326
1,98878,498,555,608,570,482,660,575,514,368,741,332
1,99082,487,557,606,573,485,658,573,498,367,743,321
1,99286,503,558,605,573,476,658,576,503,365,742,332
1,99489,497,555,603,571,482,660,573,489,364,741,338
1,99692,505,557,605,572,482,661,574,490,361,739,341
1,99896,506,557,606,572,486,661,574,487,364,740,345
1,100100,508,558,606,571,486,660,575,490,362,740,344
1,100302,505,559,606,572,485,661,575,493,364,739,337
1,100506,506,558,607,572,484,661,574,489,368,738,340
1,100710,511,560,609,574,490,660,573,489,367,740,346
1,100914,511,558,608,572,492,661,575,491,364,739,346
1,101116,513,559,610,572,495,662,577,490,365,741,348
1,101320,510,558,607,570,492,662,577,495,363,740,347
1,101524,511,557,608,571,492,661,577,495,364,741,351
1,101727,513,559,610,572,494,661,578,498,368,741,353
1,101931,510,559,610,572,488,662,579,499,369,743,355
1,102134,501,560,611,574,490,662,580,503,373,743,351
1,102338,509,559,609,572,485,662,580,502,369,740,346
1,102541,510,558,609,571,490,662,579,495,374,737,341
1,102745,511,560,610,573,488,660,579,500,367,739,338
1,102948,512,559,609,573,485,660,576,499,369,739,328
1,103152,501,561,611,575,493,661,577,502,373,743,349
1,103355,497,562,611,576,487,660,578,505,375,741,345
1,103559,509,565,613,577,481,658,578,506,378,742,343
1,103762,507,563,612,575,483,660,579,503,376,742,335
1,103966,505,563,612,576,489,660,580,507,372,741,322
1,104169,514,562,611,575,489,660,579,502,373,738,316
1,104373,511,564,612,574,494,660,579,505,375,742,336
